FIPS,State,County,REDEMP_SNAPS08,REDEMP_SNAPS12,PCH_REDEMP_SNAPS_08_12,PCT_SNAP09,PCT_SNAP14,PCH_SNAP_09_14,PC_SNAPBEN08,PC_SNAPBEN10,PCH_PC_SNAPBEN_08_10,SNAP_PART_RATE08,SNAP_PART_RATE10,SNAP_OAPP00,SNAP_OAPP05,SNAP_OAPP10,SNAP_FACEWAIVER00,SNAP_FACEWAIVER05,SNAP_FACEWAIVER10,SNAP_VEHEXCL00,SNAP_VEHEXCL05,SNAP_VEHEXCL10,SNAP_BBCE00,SNAP_BBCE05,SNAP_BBCE10,SNAP_REPORTSIMPLE00,SNAP_REPORTSIMPLE05,SNAP_REPORTSIMPLE10,PCT_NSLP09,PCT_NSLP14,PCH_NSLP_09_14,PCT_FREE_LUNCH06,PCT_FREE_LUNCH10,PCT_REDUCED_LUNCH06,PCT_REDUCED_LUNCH10,PCT_SBP09,PCT_SBP14,PCH_SBP_09_14,PCT_SFSP09,PCT_SFSP14,PCH_SFSP_09_14,PC_WIC_REDEMP08,PCT_WIC09,PCT_WIC14,PCH_WIC_09_14,PCT_CACFP09,PCT_CACFP14,PCH_CACFP_09_14,FDPIR12
13119,GA,Franklin,191980.4843,227686.6901,18.59887264,13.0842445,17.98327375,4.899029248,14.93299205,27.47993539,84.02163008,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,36.8,51.23674912,10.7,6.822506116,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,28.13144,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13121,GA,Fulton,286608.2243,388634.3536,35.59776748,13.0842445,17.98327375,4.899029248,13.10153485,25.15549985,92.00422043,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,45.1,51.39462698,5.3,3.628562539,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,20.5183,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13123,GA,Gilmer,327068.0035,390363.8101,19.3524912,13.0842445,17.98327375,4.899029248,9.504724289,20.52886512,115.9859087,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,40,58.04786485,11.9,8.845612389,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,33.67989,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13125,GA,Glascock,203766.6438,376054.1455,364938.255,13.0842445,17.98327375,4.899029248,16.02086919,24.01940913,49.92575522,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,35.7,42.40121581,16.3,11.24620061,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,16.5213,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13127,GA,Glynn,233708.5988,311087.9154,33.1093152,13.0842445,17.98327375,4.899029248,12.6245597,23.8531486,88.9424199,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,40.8,50.79266397,7.2,6.97078023,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,30.77011,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13129,GA,Gordon,181315.1604,261224.5311,44.0720845,13.0842445,17.98327375,4.899029248,12.34625219,23.6635939,91.66621208,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,41.3,53.18046628,10.1,7.800057565,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,37.65105,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13131,GA,Grady,180531.048,287451.9095,59.22574687,13.0842445,17.98327375,4.899029248,18.70842548,32.21949733,72.21918198,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,50,64.77007015,8.6,6.806962847,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,37.06314,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13133,GA,Greene,260252.8865,193957.7485,-25.47335357,13.0842445,17.98327375,4.899029248,19.61565918,32.20611743,64.18575144,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,71.4,70.58275058,6,5.827505828,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,25.95623,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13135,GA,Gwinnett,265153.5561,379408.034,43.08992855,13.0842445,17.98327375,4.899029248,6.183340129,15.19688471,145.7714502,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,31.3,45.56534008,8.4,6.729225455,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,23.60838,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13137,GA,Habersham,186327.2991,252712.228,35.62812816,13.0842445,17.98327375,4.899029248,8.109857485,17.78308981,119.2774637,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,37.5,47.49221184,8.5,7.912772586,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,33.96656,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13139,GA,Hall,206956.9589,272971.9318,31.89792373,13.0842445,17.98327375,4.899029248,8.725927305,19.61022445,124.7351344,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,45.3,56.23918127,9.3,6.78429348,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,34.29945,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13141,GA,Hancock,95955.11827,111106.1878,15.78974611,13.0842445,17.98327375,4.899029248,23.36763967,35.00925556,49.81939147,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,84.1,76.89768977,6.4,4.537953795,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,34.9813,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13143,GA,Haralson,281011.0367,358873.1324,27.70784258,13.0842445,17.98327375,4.899029248,15.33494461,27.9580501,82.31595092,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,31.5,42.49350649,8.7,6.562770563,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,22.73713,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13145,GA,Harris,73851.78737,76086.28354,3.025649414,13.0842445,17.98327375,4.899029248,6.829695849,11.06312726,61.9856506,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,25,28.57713031,9.3,6.166433846,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,6.478517,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13147,GA,Hart,362592.7122,327456.2416,-9.690341092,13.0842445,17.98327375,4.899029248,15.4147988,25.63090305,66.27465193,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,43,53.75689005,9.2,6.730490281,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,27.75408,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13149,GA,Heard,136627.5176,162005.809,18.57480237,13.0842445,17.98327375,4.899029248,18.03369304,31.13000861,72.62137344,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,43.9,54.12930628,13.5,9.391222275,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,22.5631,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13151,GA,Henry,333823.6919,414309.2425,24.11019723,13.0842445,17.98327375,4.899029248,8.945448123,16.85178293,88.38388758,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,25.9,40.12815863,8.7,7.467053561,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,18.18092,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13153,GA,Houston,268184.5946,362523.728,35.17693982,13.0842445,17.98327375,4.899029248,13.4254011,21.11982754,57.31245108,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,33.7,43.30216917,9.8,7.113558257,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,28.01159,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13155,GA,Irwin,155467.7688,203688.6228,31.01662449,13.0842445,17.98327375,4.899029248,19.67941217,32.86251338,66.98930385,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,50.9,62.72084806,11.4,6.949352179,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,25.78651,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13157,GA,Jackson,278492.147,255860.3463,-8.126548957,13.0842445,17.98327375,4.899029248,11.24233175,21.3527892,89.93203255,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,29.6,40.35963176,8.8,7.442140583,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,18.78065,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13159,GA,Jasper,333783.4125,258560.6141,-22.53641003,13.0842445,17.98327375,4.899029248,17.24132059,29.66370841,72.05009474,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,50.6,62.57389723,10.3,7.594361073,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,13.9752,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13161,GA,Jeff Davis,208371.7067,299448.0557,43.70859669,13.0842445,17.98327375,4.899029248,24.41871258,33.68601962,37.95166112,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,51.5,59.94677312,9.7,7.019294744,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,46.68311,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13163,GA,Jefferson,156606.534,253096.8899,61.61323757,13.0842445,17.98327375,4.899029248,25.46216002,37.36931074,46.76410293,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,78.2,76.96177062,5.6,7.243460765,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,38.12956,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13165,GA,Jenkins,165285.0978,178958.7374,8.272760096,13.0842445,17.98327375,4.899029248,30.27855095,41.11099374,35.77596169,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,64.5,65.11318242,12,12.0505992,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,40.32148,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13167,GA,Johnson,149895.8605,240675.3618,60.56171332,13.0842445,17.98327375,4.899029248,22.82609171,31.56862462,38.30061243,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,62.6,62.68781302,9.3,9.265442404,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,16.35621,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13169,GA,Jones,94212.73582,161152.891,71.05212964,13.0842445,17.98327375,4.899029248,11.68976004,20.24016342,73.14438743,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,29.6,38.1377096,8.5,6.261148769,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,33.87123,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13171,GA,Lamar,233704.4317,252317.9744,7.964565596,13.0842445,17.98327375,4.899029248,14.65992294,25.37111605,73.06445716,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,49.7,59.39702428,12.7,11.4330462,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,23.75649,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13173,GA,Lanier,205070.8686,239432.082,16.75577507,13.0842445,17.98327375,4.899029248,24.63281353,33.08801991,34.32497213,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,54.3,64.62155963,11.1,8.887614679,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,33.76152,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13175,GA,Laurens,217091.433,331938.255,52.90251229,13.0842445,17.98327375,4.899029248,22.59013257,34.14688333,51.15840173,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,53.1,56.41080162,8.3,7.888581756,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,33.76775,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13177,GA,Lee,139169.8374,211100.7875,51.68573268,13.0842445,17.98327375,4.899029248,7.582283171,17.19634142,126.7963492,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,25.4,35.0440806,8.4,6.627833753,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,32.689,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13179,GA,Liberty,218387.7013,291635.4541,33.5402371,13.0842445,17.98327375,4.899029248,12.82595861,18.15409796,41.54184112,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,42.7,50.42280285,15.1,12.66508314,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,49.0676,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13181,GA,Lincoln,159544.392,233087.8833,46.09594258,13.0842445,17.98327375,4.899029248,16.00044464,23.7585526,48.48682724,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,50.7,55.6745182,9,8.886509636,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,38.98123,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13183,GA,Long,53771.86941,83166.51517,54.66547115,13.0842445,17.98327375,4.899029248,18.31319404,27.04869475,47.7005851,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,54.9,58.68263473,12.4,9.031936128,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,31.6721,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13185,GA,Lowndes,317954.7952,422705.8643,32.94527104,13.0842445,17.98327375,4.899029248,16.65231341,28.19427609,69.31146682,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,42.7,51.74883877,9.2,6.609211484,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,34.6281,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13187,GA,Lumpkin,300054.1645,261155.1883,-12.96398478,13.0842445,17.98327375,4.899029248,10.41725104,20.01870793,92.16881551,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,31.3,46.32695292,10,7.165028453,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,17.14422,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13189,GA,McDuffie,377292.7524,437980.515,16.08505918,13.0842445,17.98327375,4.899029248,22.51163785,34.33877403,52.53787515,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,52.9,61.96143775,9.9,9.664365627,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,39.96745,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13191,GA,McIntosh,148346.2124,177452.02,19.62018922,13.0842445,17.98327375,4.899029248,17.19888576,23.44336483,36.30746288,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,59.2,71.25070741,11.4,7.809847199,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,27.98321,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13193,GA,Macon,146107.8919,171920.3484,17.66670932,13.0842445,17.98327375,4.899029248,20.09740788,26.78831875,33.29240721,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,68.3,69.93899057,12.3,12.3682751,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,34.2098,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13195,GA,Madison,196538.1524,203500.1145,3.542295487,13.0842445,17.98327375,4.899029248,12.62174035,24.72034134,95.85525183,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,37.8,49.3878398,11.9,9.068271426,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,18.07094,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13197,GA,Marion,95502.90267,139075.848,45.62473403,13.0842445,17.98327375,4.899029248,25.42746283,28.86211422,13.50764493,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,54.7,63.85809313,13.4,10.12564671,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,11.9821,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13199,GA,Meriwether,193162.1365,218077.7778,12.89882259,13.0842445,17.98327375,4.899029248,20.8101624,33.87506825,62.78137387,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,67.6,52.80764636,12.5,8.452807646,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,30.11378,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13201,GA,Miller,366901.3904,242432.2191,-33.92442072,13.0842445,17.98327375,4.899029248,22.60224764,35.754019,58.18789164,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,50.4,62.85452882,9.9,7.868252516,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,16.982563,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13205,GA,Mitchell,189862.5004,234415.8716,23.46612478,13.0842445,17.98327375,4.899029248,25.92521819,42.28152414,63.09033096,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,63.5,66.98717949,10.1,7.542735043,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,29.76698,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13207,GA,Monroe,169626.8583,200726.5813,18.33419737,13.0842445,17.98327375,4.899029248,10.57412157,18.37523673,73.77553882,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,40.3,48.30379747,10.1,8.025316456,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,17.3256,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13209,GA,Montgomery,43611.76264,88089.17186,101.9848924,13.0842445,17.98327375,4.899029248,17.49015171,28.56981383,63.34800468,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,57.9,72.73559012,11.7,6.221408966,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,21.28865,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13211,GA,Morgan,310994.0776,287317.4802,-7.613198802,13.0842445,17.98327375,4.899029248,13.41607752,24.3920475,81.8120643,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,33.1,43.23599523,8.7,4.380214541,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,29.90231,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13213,GA,Murray,150132.5532,202313.5974,34.7566488,13.0842445,17.98327375,4.899029248,15.69043231,31.80462922,102.7007835,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,46.8,62.67287062,15.1,10.068502,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,31.67738,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13215,GA,Muscogee,362279.2693,461036.5058,27.25997453,13.0842445,17.98327375,4.899029248,19.37844648,29.06019657,49.96143581,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,51.8,54.92561319,8.7,7.447960162,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,36.59655,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13217,GA,Newton,418872.3293,507607.2444,21.18423895,13.0842445,17.98327375,4.899029248,15.50405043,27.94884318,80.26800999,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,42.2,54.52864141,10,7.897630711,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,33.38472,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13219,GA,Oconee,541208.4662,443332.1529,-18.08477128,13.0842445,17.98327375,4.899029248,4.256970154,7.928096943,86.23802039,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,12.5,17.39867468,5.3,4.592387117,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,18.79599,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13221,GA,Oglethorpe,154220.3499,159431.1834,3.378823592,13.0842445,17.98327375,4.899029248,11.46950066,21.07390158,83.73861436,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,37.7,48.5367893,9.7,7.984949833,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,19.97321,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13223,GA,Paulding,215059.6222,409149.6941,90.24942476,13.0842445,17.98327375,4.899029248,6.428930678,14.13429134,119.854468,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,19.7,31.66578716,9,7.472295515,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,12.96494,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13225,GA,Peach,203033.3179,270289.3872,33.1256318,13.0842445,17.98327375,4.899029248,20.31729795,32.25024339,58.73293522,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,59.1,64.89468405,7.2,7.096288867,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,24.37543,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13227,GA,Pickens,220715.7254,308526.2259,39.78443328,13.0842445,17.98327375,4.899029248,9.281084957,22.43228369,141.6989371,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,30.1,41.50480018,11,8.885912034,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,17.22757,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13229,GA,Pierce,79731.75982,135570.6556,70.03344198,13.0842445,17.98327375,4.899029248,17.90221035,27.86878625,55.67232033,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,42.9,48.04979253,10.6,8.105117566,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,22.3043,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13231,GA,Pike,162692.6197,131679.2522,-19.06255338,13.0842445,17.98327375,4.899029248,10.47369867,19.91705234,90.1625488,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,25.2,38.82411312,8.8,7.715207145,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,18.35621,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13233,GA,Polk,184252.1608,295220.187,60.22617356,13.0842445,17.98327375,4.899029248,14.76921395,29.98012116,102.9906348,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,45,58.38378521,9.7,6.106870229,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,36.6526,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13235,GA,Pulaski,121041.805,173217.8226,43.10578286,13.0842445,17.98327375,4.899029248,15.20571779,21.12040967,38.89781439,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,48.2,60.12613875,10.6,8.199018921,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,17.35672,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13237,GA,Putnam,306302.0229,244183.2799,-20.28022617,13.0842445,17.98327375,4.899029248,14.61230809,26.17003572,79.09583873,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,59.7,69.01106748,11.3,8.389860764,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,26.54025,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13239,GA,Quitman,38529.02836,31676.69552,-17.78485763,13.0842445,17.98327375,4.899029248,21.34279953,36.46155962,70.83775522,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,89.5,93.12169312,4.5,5.291005291,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,13.98261,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13241,GA,Rabun,205579.2547,239046.2144,16.27934677,13.0842445,17.98327375,4.899029248,8.427359104,19.67895013,133.5126567,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,38.3,54.22928295,16.6,10.86303134,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,24.43346,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
